Coin^^uri,nmo:hasFindspot^^uri,nmo:hasMaterial^^uri**Ma,nmo:hasMint^^uri**Mi,nmo:hasDenomination^^uri**De,nmo:hasMintMark,nmo:hasCountermark,nmo:hasWeight**We,nmo:hasMinDiameter**DMi,nmo:hasMaxDiameter**DMa,nmo:hasDie^^blank**Di,Di__nmo:hasAxis,nmo:hasObverse^^blank**Ob,nmo:hasReverse^^blank**Re,Ob__rdfs:comment,Re__rdfs:comment,Ob__nmo:hasWear**WF,Re__nmo:hasWear**WB,Ob__nmo:hasCorrosion**CF,Re__nmo:hasCorrosion**CB,Ob__nmo:hasLegend,Re__nmo:hasLegend,Ma__hasCertainty^^certainty,Mi__hasCertainty^^certainty,De__hasCertainty^^certainty,We__hasCertainty^^certainty,DMi__hasCertainty^^certainty,DMa__hasCertainty^^certainty,Di__hasCertainty^^certainty,WF__hasCertainty^^certainty,WB__hasCertainty^^certainty,CF__hasCertainty^^certainty,CB__hasCertainty^^certainty
afe:4215,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.88,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4216,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.61,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4217,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,3.4,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4218,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.22,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4219,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4220,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.77,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4221,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.89,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4222,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.75,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4223,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,3.11,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4224,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4225,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,3.22,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4226,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,3.07,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4227,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.91,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4228,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.84,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4229,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.72,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4230,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.51,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4231,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.07,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4232,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4233,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,3.11,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4234,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,3.06,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4235,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,3.01,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4236,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.95,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4237,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.94,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4238,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.93,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4239,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,3.06,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4240,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4241,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.64,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4242,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.64,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4243,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.86,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4244,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,3.17,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4245,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,3.12,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4246,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.07,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4247,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4248,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.52,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4249,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.43,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4250,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,3.41,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4251,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.91,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4252,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,3.21,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4253,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,3.2,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4254,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.95,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4255,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.83,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4256,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.35,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4257,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.57,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4258,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.38,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4259,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.98,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4260,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.79,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4261,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.77,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4262,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,3.27,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4263,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,3.12,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4264,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4265,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.98,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4266,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.87,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4267,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.85,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4268,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.57,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4269,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.57,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4270,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.54,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4271,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.98,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4272,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.95,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4273,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.76,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4274,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,1.37,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4275,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,3.08,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4276,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.36,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4277,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.28,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4278,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,1.93,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4279,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.24,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4280,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4281,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.07,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4282,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.62,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4283,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.57,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4284,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.32,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4285,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4286,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4287,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4288,gaz:2117972,nm:ar,,nm:drachma,,,2.98,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4289,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4290,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,3.26,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4291,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,3.39,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4292,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.65,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4293,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,3.59,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4294,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,3.02,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4295,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,3.14,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4296,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.54,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4297,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.48,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4298,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.75,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4299,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4300,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,3.2,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4301,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4302,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.54,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4303,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.17,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4304,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,3.35,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4305,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,3.31,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4306,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,3.22,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4307,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.94,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4308,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.93,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4309,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.74,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4310,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.73,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4311,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.71,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4312,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.67,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4313,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.66,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4314,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.94,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4315,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.69,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4316,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.42,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4317,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.66,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4318,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.62,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4319,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.78,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4320,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.65,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4321,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,3.08,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4322,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.45,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4323,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.83,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4324,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4325,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.63,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4326,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,3.01,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4327,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4328,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.14,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4329,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.79,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4330,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.08,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4331,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.71,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4332,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.74,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4333,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.64,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4334,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.97,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4335,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.89,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4336,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.83,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4337,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4338,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.55,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4339,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,3.44,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4340,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.99,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4341,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.91,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4342,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4343,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.66,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4344,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.59,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4345,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.68,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4346,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.89,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4347,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.68,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4348,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.56,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4349,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.19,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4350,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.43,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4351,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.83,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4352,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.77,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4353,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.75,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4354,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4355,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.76,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4356,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.46,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4357,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,1.95,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4358,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,3.11,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4359,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.91,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4360,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,3.17,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4361,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.99,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4362,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.43,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4363,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.73,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4364,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.61,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4365,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4366,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.33,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4367,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.74,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4368,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.78,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4369,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4370,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4371,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4372,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.45,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4374,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,3.15,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4375,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.58,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4376,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4377,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.75,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4378,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.92,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4379,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.91,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4380,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4381,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.76,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4382,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.81,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4383,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.73,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4384,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.72,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4385,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,3.33,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4386,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.74,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4387,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.64,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4388,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.63,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4389,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.47,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4390,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.99,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4391,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.35,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4392,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.58,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4393,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,3.27,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4394,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4395,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.67,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4396,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.74,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4397,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.85,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4398,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4399,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,3.16,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4400,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.85,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4401,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.87,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4402,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.48,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4403,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.95,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4404,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.63,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4405,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.44,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4406,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.69,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4407,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.83,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4408,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4409,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,3.01,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4410,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.83,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4411,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,3.22,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4412,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.81,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4413,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4414,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.76,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4415,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4416,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.73,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4417,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,3.51,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4418,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,3.15,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4419,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4420,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.73,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4421,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4422,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.74,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4423,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4424,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,3.36,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4425,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,3.09,,,,,,,,,,,,,,,,,,,,,,,,,
afe:4426,gaz:2117972,nm:ar,nm:rome,nm:denarius,,,2.67,,,,,,,,,,,,,,,,,,,,,,,,,
